"","group","Day","Pig","Treatment","Sample.type","All","Phylum","value","value2","forplot"
"619","X9P268R2Dm3","DNEG3","P268","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0224,0.1118,"keep"
"620","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0187,0.11,"keep"
"621","X9P307R4Dm3","DNEG3","P307","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0187,0.1098,"keep"
"622","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Actinobacteria",0.0186,0.1094,"keep"
"623","X9P294R3Dm3","DNEG3","P294","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0185,0.1088,"keep"
"624","X9P276R2Dm3","DNEG3","P276","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0217,0.1087,"keep"
"625","X9P302R3D7","D7","P302","INFinject","Fecal","D7_INFinject","Tenericutes",0.0108,0.1084,"keep"
"626","X9P323R4D7","D7","P323","INFnm","Fecal","D7_INFnm","Actinobacteria",0.0108,0.1082,"keep"
"627","X9P304R3D7","D7","P304","INFinject","Fecal","D7_INFinject","Proteobacteria",0.0108,0.1079,"keep"
"628","X9P246R1D4","D4","P246","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Actinobacteria",0.0054,0.1079,"keep"
"629","X9P259R1D4","D4","P259","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Actinobacteria",0.0054,0.1079,"keep"
"630","X9P284R2D0","D0","P284","INFfeed","Fecal or Fecal swab","D0_INFfeed","Actinobacteria",0.0054,0.1078,"keep"
"631","X9P246R1Dm3","DNEG3","P246","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0193,0.1072,"keep"
"632","X9P264R1D7","D7","P264","NONINFnm","Fecal","D7_NONINFnm","Tenericutes",0.0085,0.1061,"keep"
"633","X9P255R1D7","D7","P255","NONINFnm","Fecal","D7_NONINFnm","Proteobacteria",0.0085,0.1059,"keep"
"634","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0178,0.1047,"keep"
"635","X9P318R4D4","D4","P318","INFnm","Fecal or Fecal swab","D4_INFnm","Proteobacteria",0.0062,0.1029,"keep"
"636","X9P317R4D4","D4","P317","INFnm","Fecal or Fecal swab","D4_INFnm","Bacteria_unclassified",0.0062,0.1029,"keep"
"637","X9P258R1D0","D0","P258","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Proteobacteria",0.0092,0.1026,"keep"
"638","X9P290R3D0","D0","P290","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0131,0.1009,"keep"
"639","X9P292R3D7","D7","P292","INFinject","Fecal","D7_INFinject","Proteobacteria",0.01,0.1005,"keep"
"640","X9P274R2Dm3","DNEG3","P274","INFfeed","Fecal Swab","DNEG3_INFfeed","Bacteria_unclassified",0.0201,0.1004,"keep"
"641","X9P293R3D7","D7","P293","INFinject","Fecal","D7_INFinject","Proteobacteria",0.01,0.1003,"keep"
"642","X9P296R3D4","D4","P296","INFinject","Fecal or Fecal swab","D4_INFinject","Tenericutes",0.007,0.0997,"keep"
"643","X9P286R3D4","D4","P286","INFinject","Fecal or Fecal swab","D4_INFinject","Actinobacteria",0.0069,0.0989,"keep"
"644","X9P269R2D4","D4","P269","INFfeed","Fecal or Fecal swab","D4_INFfeed","Verrucomicrobia",0.0039,0.0977,"keep"
"645","X9P313R4Dm3","DNEG3","P313","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0162,0.0953,"keep"
"646","X9P254R1Dm3","DNEG3","P254","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0171,0.0949,"keep"
"647","X9P297R3D0","D0","P297","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0123,0.0948,"keep"
"648","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0123,0.0947,"keep"
"649","X9P261R1D0","D0","P261","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Proteobacteria",0.0085,0.0944,"keep"
"650","X9P276R2Dm3","DNEG3","P276","INFfeed","Fecal Swab","DNEG3_INFfeed","Bacteria_unclassified",0.0186,0.0932,"keep"
"651","X9P273R2Dm3","DNEG3","P273","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0186,0.093,"keep"
"652","X9P274R2Dm3","DNEG3","P274","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0185,0.0927,"keep"
"653","X9P292R3D7","D7","P292","INFinject","Fecal","D7_INFinject","Spirochaetes",0.0093,0.0927,"keep"
"654","X9P281R2Dm3","DNEG3","P281","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0185,0.0926,"keep"
"655","X9P267R2D0","D0","P267","INFfeed","Fecal or Fecal swab","D0_INFfeed","Actinobacteria",0.0046,0.0926,"keep"
"656","X9P269R2D0","D0","P269","INFfeed","Fecal or Fecal swab","D0_INFfeed","Proteobacteria",0.0046,0.0924,"keep"
"657","X9P291R3D7","D7","P291","INFinject","Fecal or Fecal swab","D7_INFinject","Proteobacteria",0.0092,0.0924,"keep"
"658","X9P280R2D0","D0","P280","INFfeed","Fecal or Fecal swab","D0_INFfeed","Actinobacteria",0.0046,0.0924,"keep"
"659","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0155,0.091,"keep"
"660","X9P291R3Dminus3","DNEG3","P291","INFinject","Fecal or Fecal swab","DNEG3_INFinject","Proteobacteria",0.0154,0.0908,"keep"
"661","X9P310R4Dm3","DNEG3","P310","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0154,0.0908,"keep"
"662","X9P316R4Dm3","DNEG3","P316","INFnm","Fecal Swab","DNEG3_INFnm","Verrucomicrobia",0.0154,0.0908,"keep"
"663","X9P309R4D4","D4","P309","INFnm","Fecal or Fecal swab","D4_INFnm","Epsilonbacteraeota",0.0054,0.09,"keep"
"664","X9P306R4D4","D4","P306","INFnm","Fecal or Fecal swab","D4_INFnm","Tenericutes",0.0054,0.0898,"keep"
"665","X9P277R2Dm3","DNEG3","P277","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0178,0.089,"keep"
"666","X9P293R3D0","D0","P293","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0116,0.089,"keep"
"667","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0115,0.0888,"keep"
"668","X9P304R3D0","D0","P304","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0115,0.0888,"keep"
"669","X9P281R2Dm3","DNEG3","P281","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0177,0.0887,"keep"
"670","X9P278R2Dm3","DNEG3","P278","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0177,0.0887,"keep"
"671","X9P324R4D0","D0","P324","INFnm","Fecal or Fecal swab","D0_INFnm","Kiritimatiellaeota",0.0062,0.0885,"keep"
"672","X9P320R4D0","D0","P320","INFnm","Fecal or Fecal swab","D0_INFnm","Actinobacteria",0.0062,0.088,"keep"
"673","X9P286R3D4","D4","P286","INFinject","Fecal or Fecal swab","D4_INFinject","Proteobacteria",0.0062,0.0879,"keep"
"674","X9P253R1D7","D7","P253","NONINFnm","Fecal","D7_NONINFnm","Proteobacteria",0.0069,0.0869,"keep"
"675","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0147,0.0866,"keep"
"676","X9P263R1D7","D7","P263","NONINFnm","Fecal","D7_NONINFnm","Proteobacteria",0.0069,0.0865,"keep"
"677","X9P299R3Dm3","DNEG3","P299","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0146,0.0862,"keep"
"678","X9P253R1Dm3","DNEG3","P253","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Epsilonbacteraeota",0.0155,0.0861,"keep"
"679","X9P257R1D0","D0","P257","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Actinobacteria",0.0078,0.0861,"keep"
"680","X9P250R1D0","D0","P250","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Epsilonbacteraeota",0.0077,0.0855,"keep"
"681","X9P284R2D7","D7","P284","INFfeed","Fecal","D7_INFfeed","Proteobacteria",0.0085,0.0847,"keep"
"682","X9P284R2D7","D7","P284","INFfeed","Fecal","D7_INFfeed","Spirochaetes",0.0085,0.0847,"keep"
"683","X9P313R4D7","D7","P313","INFnm","Fecal","D7_INFnm","Spirochaetes",0.0085,0.0846,"keep"
"684","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetes",0.0108,0.0828,"keep"
"685","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.014,0.0825,"keep"
"686","X9P307R4Dm3","DNEG3","P307","INFnm","Fecal Swab","DNEG3_INFnm","Verrucomicrobia",0.014,0.0823,"keep"
"687","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.014,0.0821,"keep"
"688","X9P247R1Dm3","DNEG3","P247","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0147,0.0818,"keep"
"689","X9P304R3Dm3","DNEG3","P304","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0139,0.0816,"keep"
"690","X9P295R3Dm3","DNEG3","P295","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0139,0.0815,"keep"
"691","X9P246R1Dm3","DNEG3","P246","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0147,0.0814,"keep"
"692","X9P272R2Dm3","DNEG3","P272","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0162,0.0809,"keep"
"693","X9P269R2D4","D4","P269","INFfeed","Fecal or Fecal swab","D4_INFfeed","Actinobacteria",0.0031,0.0782,"keep"
"694","X9P308R4D0","D0","P308","INFnm","Fecal or Fecal swab","D0_INFnm","Tenericutes",0.0055,0.0779,"keep"
"695","X9P275R2D7","D7","P275","INFfeed","Fecal or Fecal swab","D7_INFfeed","Actinobacteria",0.0078,0.0776,"keep"
"696","X9P302R3D7","D7","P302","INFinject","Fecal","D7_INFinject","Proteobacteria",0.0077,0.0774,"keep"
"697","X9P261R1D7","D7","P261","NONINFnm","Fecal","D7_NONINFnm","Proteobacteria",0.0062,0.0773,"keep"
"698","X9P324R4D7","D7","P324","INFnm","Fecal","D7_INFnm","Proteobacteria",0.0077,0.0773,"keep"
"699","X9P283R2Dm3","DNEG3","P283","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0154,0.0772,"keep"
"700","X9P289R3D4","D4","P289","INFinject","Fecal or Fecal swab","D4_INFinject","Proteobacteria",0.0054,0.0772,"keep"
"701","X9P264R1D7","D7","P264","NONINFnm","Fecal","D7_NONINFnm","Actinobacteria",0.0062,0.0772,"keep"
"702","X9P290R3D0","D0","P290","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.01,0.0772,"keep"
"703","X9P295R3D0","D0","P295","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.01,0.0772,"keep"
"704","X9P267R2D0","D0","P267","INFfeed","Fecal or Fecal swab","D0_INFfeed","Spirochaetes",0.0039,0.0772,"keep"
"705","X9P274R2D7","D7","P274","INFfeed","Fecal or Fecal swab","D7_INFfeed","Spirochaetes",0.0077,0.0772,"keep"
"706","X9P291R3Dminus3","DNEG3","P291","INFinject","Fecal or Fecal swab","DNEG3_INFinject","Spirochaetes",0.0131,0.0772,"keep"
"707","X9P318R4D4","D4","P318","INFnm","Fecal or Fecal swab","D4_INFnm","Spirochaetes",0.0046,0.0772,"keep"
"708","X9P314R4D7","D7","P314","INFnm","Fecal","D7_INFnm","Bacteria_unclassified",0.0077,0.0772,"keep"
"709","X9P293R3D0","D0","P293","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.01,0.0771,"keep"
"710","X9P278R2D0","D0","P278","INFfeed","Fecal or Fecal swab","D0_INFfeed","Cyanobacteria",0.0039,0.0771,"keep"
"711","X9P322R4D0","D0","P322","INFnm","Fecal or Fecal swab","D0_INFnm","Proteobacteria",0.0054,0.077,"keep"
"712","X9P285R2D7","D7","P285","INFfeed","Fecal","D7_INFfeed","Actinobacteria",0.0077,0.077,"keep"
"713","X9P310R4D0","D0","P310","INFnm","Fecal or Fecal swab","D0_INFnm","Spirochaetes",0.0054,0.077,"keep"
"714","X9P284R2D0","D0","P284","INFfeed","Fecal or Fecal swab","D0_INFfeed","Bacteria_unclassified",0.0038,0.077,"keep"
"715","X9P317R4D0","D0","P317","INFnm","Fecal or Fecal swab","D0_INFnm","Verrucomicrobia",0.0054,0.077,"keep"
"716","X9P301R3D7","D7","P301","INFinject","Fecal","D7_INFinject","Cyanobacteria",0.0077,0.077,"keep"
"717","X9P324R4Dm3","DNEG3","P324","INFnm","Fecal Swab","DNEG3_INFnm","Planctomycetes",0.0124,0.0728,"keep"
"718","X9P293R3D0","D0","P293","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0093,0.0712,"keep"
"719","X9P291R3D0","D0","P291","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0092,0.0711,"keep"
"720","X9P279R2Dm3","DNEG3","P279","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0139,0.0697,"keep"
"721","X9P285R2Dm3","DNEG3","P285","INFfeed","Fecal Swab","DNEG3_INFfeed","Cyanobacteria",0.0139,0.0697,"keep"
"722","X9P324R4D7","D7","P324","INFnm","Fecal","D7_INFnm","Bacteria_unclassified",0.007,0.0696,"keep"
"723","X9P284R2D7","D7","P284","INFfeed","Fecal","D7_INFfeed","Actinobacteria",0.0069,0.0693,"keep"
"724","X9P285R2D7","D7","P285","INFfeed","Fecal","D7_INFfeed","Cyanobacteria",0.0069,0.0693,"keep"
"725","X9P313R4D7","D7","P313","INFnm","Fecal","D7_INFnm","Bacteria_unclassified",0.0069,0.0692,"keep"
"726","X9P261R1D0","D0","P261","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Spirochaetes",0.0062,0.0686,"keep"
"727","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Bacteria_unclassified",0.0116,0.0684,"keep"
"728","X9P296R3Dm3","DNEG3","P296","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0116,0.068,"keep"
"729","X9P295R3Dm3","DNEG3","P295","INFinject","Fecal Swab","DNEG3_INFinject","Epsilonbacteraeota",0.0115,0.0679,"keep"
"730","X9P262R1D7","D7","P262","NONINFnm","Fecal","D7_NONINFnm","Proteobacteria",0.0054,0.0674,"keep"
"731","X9P262R1D7","D7","P262","NONINFnm","Fecal","D7_NONINFnm","Tenericutes",0.0054,0.0674,"keep"
"732","X9P296R3D4","D4","P296","INFinject","Fecal or Fecal swab","D4_INFinject","Cyanobacteria",0.0047,0.0664,"keep"
"733","X9P289R3D4","D4","P289","INFinject","Fecal or Fecal swab","D4_INFinject","Cyanobacteria",0.0046,0.0662,"keep"
"734","X9P298R3D4","D4","P298","INFinject","Fecal or Fecal swab","D4_INFinject","Proteobacteria",0.0046,0.0661,"keep"
"735","X9P276R2Dm3","DNEG3","P276","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0132,0.066,"keep"
"736","X9P317R4D0","D0","P317","INFnm","Fecal or Fecal swab","D0_INFnm","Bacteria_unclassified",0.0046,0.066,"keep"
"737","X9P286R3D4","D4","P286","INFinject","Fecal or Fecal swab","D4_INFinject","Spirochaetes",0.0046,0.0659,"keep"
"738","X9P277R2Dm3","DNEG3","P277","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0132,0.0658,"keep"
"739","X9P309R4D4","D4","P309","INFnm","Fecal or Fecal swab","D4_INFnm","Tenericutes",0.0039,0.0643,"keep"
"740","X9P248R1Dm3","DNEG3","P248","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Spirochaetes",0.0115,0.0642,"keep"
"741","X9P259R1Dm3","DNEG3","P259","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0115,0.0641,"keep"
"742","X9P307R4Dm3","DNEG3","P307","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0109,0.064,"keep"
"743","X9P309R4Dminus3","DNEG3","P309","INFnm","Fecal or Fecal swab","DNEG3_INFnm","Proteobacteria",0.0108,0.0637,"keep"
"744","X9P289R3Dm3","DNEG3","P289","INFinject","Fecal Swab","DNEG3_INFinject","Epsilonbacteraeota",0.0108,0.0635,"keep"
"745","X9P325R4D7","D7","P325","INFnm","Fecal","D7_INFnm","Kiritimatiellaeota",0.0062,0.0623,"keep"
"746","X9P277R2Dm3","DNEG3","P277","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0124,0.0619,"keep"
"747","X9P274R2D7","D7","P274","INFfeed","Fecal or Fecal swab","D7_INFfeed","Proteobacteria",0.0062,0.0618,"keep"
"748","X9P323R4D7","D7","P323","INFnm","Fecal","D7_INFnm","Epsilonbacteraeota",0.0062,0.0618,"keep"
"749","X9P295R3D7","D7","P295","INFinject","Fecal","D7_INFinject","Proteobacteria",0.0062,0.0617,"keep"
"750","X9P312R4D7","D7","P312","INFnm","Fecal","D7_INFnm","Proteobacteria",0.0062,0.0617,"keep"
"751","X9P271R2D7","D7","P271","INFfeed","Fecal","D7_INFfeed","Tenericutes",0.0062,0.0617,"keep"
"752","X9P293R3D7","D7","P293","INFinject","Fecal","D7_INFinject","Tenericutes",0.0062,0.0617,"keep"
"753","X9P258R1D4","D4","P258","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Proteobacteria",0.0031,0.0616,"keep"
"754","X9P322R4D7","D7","P322","INFnm","Fecal","D7_INFnm","Actinobacteria",0.0062,0.0616,"keep"
"755","X9P322R4D7","D7","P322","INFnm","Fecal","D7_INFnm","Verrucomicrobia",0.0062,0.0616,"keep"
"756","X9P253R1Dm3","DNEG3","P253","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0108,0.0602,"keep"
"757","X9P250R1Dm3","DNEG3","P250","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0108,0.0602,"keep"
"758","X9P253R1Dm3","DNEG3","P253","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Spirochaetes",0.0108,0.0602,"keep"
"759","X9P265R1Dm3","DNEG3","P265","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Spirochaetes",0.0108,0.0602,"keep"
"760","X9P261R1D0","D0","P261","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Actinobacteria",0.0054,0.0601,"keep"
"761","X9P263R1D0","D0","P263","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Spirochaetes",0.0054,0.0601,"keep"
"762","X9P261R1D0","D0","P261","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Tenericutes",0.0054,0.0601,"keep"
"763","X9P265R1D0","D0","P265","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Proteobacteria",0.0054,0.0598,"keep"
"764","X9P286R3D0","D0","P286","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0077,0.0593,"keep"
"765","X9P304R3D0","D0","P304","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0077,0.0592,"keep"
"766","X9P308R4Dm3","DNEG3","P308","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0101,0.0591,"keep"
"767","X9P313R4Dm3","DNEG3","P313","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.01,0.059,"keep"
"768","X9P301R3Dm3","DNEG3","P301","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.01,0.0589,"keep"
"769","X9P305R3Dm3","DNEG3","P305","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.01,0.0589,"keep"
"770","X9P269R2D4","D4","P269","INFfeed","Fecal or Fecal swab","D4_INFfeed","Epsilonbacteraeota",0.0023,0.0586,"keep"
"771","X9P269R2D4","D4","P269","INFfeed","Fecal or Fecal swab","D4_INFfeed","Planctomycetes",0.0023,0.0586,"keep"
"772","X9P269R2D4","D4","P269","INFfeed","Fecal or Fecal swab","D4_INFfeed","Cyanobacteria",0.0023,0.0586,"keep"
"773","X9P264R1D7","D7","P264","NONINFnm","Fecal","D7_NONINFnm","Proteobacteria",0.0046,0.0579,"keep"
"774","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Cyanobacteria",0.0116,0.0579,"keep"
"775","X9P272R2Dm3","DNEG3","P272","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0116,0.0578,"keep"
"776","X9P255R1D7","D7","P255","NONINFnm","Fecal","D7_NONINFnm","Cyanobacteria",0.0046,0.0578,"keep"
"777","X9P262R1D7","D7","P262","NONINFnm","Fecal","D7_NONINFnm","Epsilonbacteraeota",0.0046,0.0577,"keep"
"778","X9P262R1D7","D7","P262","NONINFnm","Fecal","D7_NONINFnm","Bacteria_unclassified",0.0046,0.0577,"keep"
"779","X9P266R2Dm3","DNEG3","P266","INFfeed","Fecal Swab","DNEG3_INFfeed","Bacteria_unclassified",0.0115,0.0577,"keep"
"780","X9P278R2D4","D4","P278","INFfeed","Fecal or Fecal swab","D4_INFfeed","Cyanobacteria",0.0023,0.0577,"keep"
"781","X9P265R1Dm3","DNEG3","P265","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0101,0.0559,"keep"
"782","X9P264R1Dm3","DNEG3","P264","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.01,0.0556,"keep"
"783","X9P289R3D4","D4","P289","INFinject","Fecal or Fecal swab","D4_INFinject","Spirochaetes",0.0039,0.0552,"keep"
"784","X9P320R4D0","D0","P320","INFnm","Fecal or Fecal swab","D0_INFnm","Cyanobacteria",0.0038,0.055,"keep"
"785","X9P301R3Dm3","DNEG3","P301","INFinject","Fecal Swab","DNEG3_INFinject","Epsilonbacteraeota",0.0092,0.0544,"keep"
"786","X9P288R3Dm3","DNEG3","P288","INFinject","Fecal Swab","DNEG3_INFinject","Cyanobacteria",0.0093,0.0544,"keep"
"787","X9P294R3D7","D7","P294","INFinject","Fecal","D7_INFinject","Proteobacteria",0.0054,0.0541,"keep"
"788","X9P274R2D7","D7","P274","INFfeed","Fecal or Fecal swab","D7_INFfeed","Bacteria_unclassified",0.0054,0.0541,"keep"
"789","X9P292R3D7","D7","P292","INFinject","Fecal","D7_INFinject","Bacteria_unclassified",0.0054,0.0541,"keep"
"790","X9P274R2D7","D7","P274","INFfeed","Fecal or Fecal swab","D7_INFfeed","Planctomycetes",0.0054,0.0541,"keep"
"791","X9P271R2D7","D7","P271","INFfeed","Fecal","D7_INFfeed","Proteobacteria",0.0054,0.054,"keep"
"792","X9P272R2D7","D7","P272","INFfeed","Fecal","D7_INFfeed","Epsilonbacteraeota",0.0054,0.054,"keep"
"793","X9P271R2D7","D7","P271","INFfeed","Fecal","D7_INFfeed","Spirochaetes",0.0054,0.054,"keep"
"794","X9P314R4D7","D7","P314","INFnm","Fecal","D7_INFnm","Spirochaetes",0.0054,0.054,"keep"
"795","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Cyanobacteria",0.0054,0.054,"keep"
"796","X9P285R2D7","D7","P285","INFfeed","Fecal","D7_INFfeed","Tenericutes",0.0054,0.0539,"keep"
"797","X9P322R4D7","D7","P322","INFnm","Fecal","D7_INFnm","Tenericutes",0.0054,0.0539,"keep"
"798","X9P302R3D0","D0","P302","INFinject","Fecal or Fecal swab","D0_INFinject","Cyanobacteria",0.0069,0.0535,"keep"
"799","X9P286R3D0","D0","P286","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetes",0.0069,0.0534,"keep"
"800","X9P305R3D0","D0","P305","INFinject","Fecal or Fecal swab","D0_INFinject","Epsilonbacteraeota",0.0069,0.0533,"keep"
"801","X9P304R3D0","D0","P304","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0069,0.0533,"keep"
"802","X9P257R1D0","D0","P257","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Spirochaetes",0.0047,0.0517,"keep"
"803","X9P259R1D0","D0","P259","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Epsilonbacteraeota",0.0046,0.0515,"keep"
"804","X9P319R4D4","D4","P319","INFnm","Fecal or Fecal swab","D4_INFnm","Bacteria_unclassified",0.0031,0.0515,"keep"
"805","X9P258R1Dm3","DNEG3","P258","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Spirochaetes",0.0093,0.0514,"keep"
"806","X9P255R1D0","D0","P255","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Actinobacteria",0.0046,0.0513,"keep"
"807","X9P258R1D0","D0","P258","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Tenericutes",0.0046,0.0513,"keep"
"808","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Kiritimatiellaeota",0.0086,0.0504,"keep"
"809","X9P283R2Dm3","DNEG3","P283","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.01,0.0502,"keep"
"810","X9P281R2Dm3","DNEG3","P281","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.01,0.0502,"keep"
"811","X9P281R2Dm3","DNEG3","P281","INFfeed","Fecal Swab","DNEG3_INFfeed","Verrucomicrobia",0.01,0.0502,"keep"
"812","X9P272R2Dm3","DNEG3","P272","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.01,0.0501,"keep"
"813","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Verrucomicrobia",0.0085,0.05,"keep"
"814","X9P286R3Dm3","DNEG3","P286","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0085,0.0499,"keep"
"815","X9P255R1D7","D7","P255","NONINFnm","Fecal","D7_NONINFnm","Epsilonbacteraeota",0.0039,0.0482,"keep"
"816","X9P255R1D7","D7","P255","NONINFnm","Fecal","D7_NONINFnm","Bacteria_unclassified",0.0039,0.0482,"keep"
"817","X9P265R1D7","D7","P265","NONINFnm","Fecal","D7_NONINFnm","Proteobacteria",0.0038,0.0481,"keep"
"818","X9P295R3D0","D0","P295","INFinject","Fecal or Fecal swab","D0_INFinject","Epsilonbacteraeota",0.0062,0.0475,"keep"
"819","X9P290R3D0","D0","P290","INFinject","Fecal or Fecal swab","D0_INFinject","Bacteria_unclassified",0.0062,0.0475,"keep"
"820","X9P254R1Dm3","DNEG3","P254","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0085,0.0474,"keep"
"821","X9P296R3D0","D0","P296","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0062,0.0474,"keep"
"822","X9P257R1Dm3","DNEG3","P257","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Epsilonbacteraeota",0.0085,0.0472,"keep"
"823","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Bacteria_unclassified",0.0085,0.0472,"keep"
